"","thresh","video","frame","x","y","w","h","class","overlap"
"2419",0.45,"videoplayback_001_1.webm",68,413,142,21,29,"rampSpeedAdvisory50",FALSE
"2420",0.45,"videoplayback_001_1.webm",69,418,140,18,28,"merge",FALSE
"2421",0.45,"videoplayback_001_1.webm",70,417,140,19,26,"rampSpeedAdvisory50",FALSE
"2422",0.45,"videoplayback_001_1.webm",71,417,138,21,27,"rampSpeedAdvisory50",FALSE
"2423",0.45,"videoplayback_001_1.webm",72,419,138,20,27,"rampSpeedAdvisory50",FALSE
"2424",0.45,"videoplayback_001_1.webm",73,420,136,23,29,"rampSpeedAdvisory50",FALSE
"2425",0.45,"videoplayback_001_1.webm",74,426,136,21,28,"rampSpeedAdvisory50",FALSE
"2426",0.45,"videoplayback_001_1.webm",75,430,135,22,29,"rampSpeedAdvisory50",FALSE
"2427",0.45,"videoplayback_001_1.webm",76,434,135,22,30,"rampSpeedAdvisory50",FALSE
"2428",0.45,"videoplayback_001_1.webm",77,436,134,21,29,"rampSpeedAdvisory50",FALSE
"2429",0.45,"videoplayback_001_1.webm",78,440,133,21,29,"rampSpeedAdvisory50",FALSE
"2430",0.45,"videoplayback_001_1.webm",79,443,131,23,31,"rampSpeedAdvisory50",FALSE
"2431",0.45,"videoplayback_001_1.webm",125,187,154,20,25,"merge",FALSE
"2432",0.45,"videoplayback_001_1.webm",126,184,153,20,25,"merge",FALSE
"2433",0.45,"videoplayback_001_1.webm",127,180,151,21,27,"merge",FALSE
"2434",0.45,"videoplayback_001_1.webm",128,179,152,21,25,"merge",FALSE
"2435",0.45,"videoplayback_001_1.webm",129,174,151,20,27,"merge",FALSE
"2436",0.45,"videoplayback_001_1.webm",130,171,150,22,27,"merge",FALSE
"2437",0.45,"videoplayback_001_1.webm",131,168,150,23,26,"merge",FALSE
"2438",0.45,"videoplayback_001_1.webm",132,162,149,25,27,"addedLane",FALSE
"2439",0.45,"videoplayback_001_1.webm",133,159,148,22,28,"merge",FALSE
"2440",0.45,"videoplayback_001_1.webm",134,156,149,21,25,"pedestrianCrossing",FALSE
"2441",0.45,"videoplayback_001_1.webm",135,151,149,20,26,"pedestrianCrossing",FALSE
"2442",0.45,"videoplayback_001_1.webm",136,144,148,23,27,"pedestrianCrossing",FALSE
"2443",0.45,"videoplayback_001_1.webm",137,137,148,22,25,"addedLane",FALSE
"2444",0.45,"videoplayback_001_1.webm",138,132,147,21,25,"addedLane",FALSE
"2445",0.45,"videoplayback_001_1.webm",139,123,144,24,28,"addedLane",FALSE
"2446",0.45,"videoplayback_001_1.webm",140,117,140,27,32,"addedLane",FALSE
"2447",0.45,"videoplayback_001_1.webm",141,108,137,27,34,"addedLane",FALSE
"2448",0.45,"videoplayback_001_1.webm",142,100,132,29,40,"addedLane",FALSE
"2449",0.45,"videoplayback_001_1.webm",143,91,129,29,42,"addedLane",FALSE
"2450",0.45,"videoplayback_001_1.webm",145,71,125,34,38,"addedLane",FALSE
"2451",0.45,"videoplayback_001_1.webm",146,58,119,46,44,"addedLane",FALSE
"2452",0.45,"videoplayback_001_1.webm",149,16,106,59,64,"addedLane",FALSE
"2453",0.45,"videoplayback_001_1.webm",150,8,98,56,70,"pedestrianCrossing",FALSE
"2454",0.45,"videoplayback_001_1.webm",151,3,94,42,73,"signalAhead",FALSE
"2455",0.45,"videoplayback_001_2.webm",14,250,186,14,17,"school",FALSE
"2456",0.45,"videoplayback_001_2.webm",16,242,184,22,22,"turnLeft",FALSE
"2457",0.45,"videoplayback_001_2.webm",16,565,157,22,27,"pedestrianCrossing",TRUE
"2458",0.45,"videoplayback_001_2.webm",17,576,160,22,25,"signalAhead",FALSE
"2459",0.45,"videoplayback_001_2.webm",18,241,180,19,25,"signalAhead",FALSE
"2460",0.45,"videoplayback_001_2.webm",19,238,177,22,29,"signalAhead",FALSE
"2461",0.45,"videoplayback_001_2.webm",19,607,153,29,34,"rampSpeedAdvisory50",TRUE
"2462",0.45,"videoplayback_001_2.webm",20,235,176,21,30,"signalAhead",FALSE
"2463",0.45,"videoplayback_001_2.webm",21,232,176,26,29,"signalAhead",FALSE
"2464",0.45,"videoplayback_001_2.webm",21,651,140,43,48,"signalAhead",TRUE
"2465",0.45,"videoplayback_001_2.webm",22,227,174,29,29,"signalAhead",FALSE
"2466",0.45,"videoplayback_001_2.webm",22,676,140,27,46,"rampSpeedAdvisory50",TRUE
"2467",0.45,"videoplayback_001_2.webm",23,228,174,24,30,"signalAhead",FALSE
"2468",0.45,"videoplayback_001_2.webm",24,227,172,23,33,"signalAhead",FALSE
"2469",0.45,"videoplayback_001_2.webm",25,225,173,24,32,"signalAhead",FALSE
"2470",0.45,"videoplayback_001_2.webm",26,222,171,25,34,"signalAhead",FALSE
"2471",0.45,"videoplayback_001_2.webm",27,222,169,24,34,"signalAhead",FALSE
"2472",0.45,"videoplayback_001_2.webm",28,219,169,28,33,"signalAhead",FALSE
"2473",0.45,"videoplayback_001_2.webm",29,215,168,32,32,"pedestrianCrossing",FALSE
"2474",0.45,"videoplayback_001_2.webm",30,213,165,31,38,"signalAhead",FALSE
"2475",0.45,"videoplayback_001_2.webm",31,209,166,32,34,"signalAhead",FALSE
"2476",0.45,"videoplayback_001_2.webm",32,207,167,31,32,"signalAhead",FALSE
"2477",0.45,"videoplayback_001_2.webm",33,204,164,31,34,"signalAhead",FALSE
"2478",0.45,"videoplayback_001_2.webm",34,201,161,33,37,"pedestrianCrossing",FALSE
"2479",0.45,"videoplayback_001_2.webm",35,197,160,35,35,"pedestrianCrossing",FALSE
"2480",0.45,"videoplayback_001_2.webm",36,193,158,35,36,"pedestrianCrossing",FALSE
"2481",0.45,"videoplayback_001_2.webm",37,191,157,36,37,"pedestrianCrossing",FALSE
"2482",0.45,"videoplayback_001_2.webm",38,188,154,38,39,"pedestrianCrossing",FALSE
"2483",0.45,"videoplayback_001_2.webm",39,184,153,38,39,"pedestrianCrossing",FALSE
"2484",0.45,"videoplayback_001_2.webm",40,183,153,37,35,"pedestrianCrossing",FALSE
"2485",0.45,"videoplayback_001_2.webm",41,178,152,37,34,"pedestrianCrossing",FALSE
"2486",0.45,"videoplayback_001_2.webm",42,171,151,38,33,"pedestrianCrossing",FALSE
"2487",0.45,"videoplayback_001_2.webm",43,164,147,40,37,"pedestrianCrossing",FALSE
"2488",0.45,"videoplayback_001_2.webm",44,155,146,48,38,"pedestrianCrossing",FALSE
"2489",0.45,"videoplayback_001_2.webm",45,148,146,42,36,"pedestrianCrossing",FALSE
"2490",0.45,"videoplayback_001_2.webm",46,139,143,48,39,"pedestrianCrossing",FALSE
"2491",0.45,"videoplayback_001_2.webm",47,131,142,49,39,"pedestrianCrossing",FALSE
"2492",0.45,"videoplayback_001_2.webm",48,121,135,48,42,"pedestrianCrossing",FALSE
"2493",0.45,"videoplayback_001_2.webm",49,113,129,50,46,"pedestrianCrossing",FALSE
"2494",0.45,"videoplayback_001_2.webm",50,94,121,66,58,"pedestrianCrossing",FALSE
"2495",0.45,"videoplayback_001_2.webm",51,77,112,74,67,"pedestrianCrossing",FALSE
"2496",0.45,"videoplayback_001_2.webm",52,62,104,84,74,"pedestrianCrossing",FALSE
"2497",0.45,"videoplayback_001_2.webm",53,45,98,76,74,"pedestrianCrossing",FALSE
"2498",0.45,"videoplayback_001_2.webm",54,22,89,82,77,"pedestrianCrossing",FALSE
"2499",0.45,"videoplayback_001_2.webm",55,1,78,81,87,"pedestrianCrossing",FALSE
"2500",0.45,"videoplayback_001_2.webm",56,0,72,50,84,"pedestrianCrossing",FALSE
"2501",0.45,"videoplayback_002_1.webm",3,164,181,41,46,"turnRight",FALSE
"2502",0.45,"videoplayback_002_1.webm",4,160,178,40,46,"turnRight",FALSE
"2503",0.45,"videoplayback_002_1.webm",5,150,173,40,45,"turnRight",FALSE
"2504",0.45,"videoplayback_002_1.webm",6,143,167,41,46,"turnRight",FALSE
"2505",0.45,"videoplayback_002_1.webm",7,134,160,44,50,"turnRight",FALSE
"2506",0.45,"videoplayback_002_1.webm",8,118,150,52,55,"turnRight",FALSE
"2507",0.45,"videoplayback_002_1.webm",9,103,140,56,58,"turnRight",FALSE
"2508",0.45,"videoplayback_002_1.webm",10,86,128,62,64,"turnRight",FALSE
"2509",0.45,"videoplayback_002_1.webm",12,10,78,108,107,"turnRight",FALSE
"2510",0.45,"videoplayback_002_1.webm",15,253,244,23,25,"merge",FALSE
"2511",0.45,"videoplayback_002_1.webm",25,252,239,25,29,"merge",FALSE
"2512",0.45,"videoplayback_002_1.webm",26,251,239,27,28,"merge",FALSE
"2513",0.45,"videoplayback_002_1.webm",27,248,238,31,29,"merge",FALSE
"2514",0.45,"videoplayback_002_1.webm",28,246,237,27,29,"addedLane",FALSE
"2515",0.45,"videoplayback_002_1.webm",29,247,236,26,29,"merge",FALSE
"2516",0.45,"videoplayback_002_1.webm",30,245,236,27,30,"dip",FALSE
"2517",0.45,"videoplayback_002_1.webm",31,244,235,29,29,"addedLane",FALSE
"2518",0.45,"videoplayback_002_1.webm",32,244,233,28,31,"merge",FALSE
"2519",0.45,"videoplayback_002_1.webm",33,242,232,29,31,"addedLane",FALSE
"2520",0.45,"videoplayback_002_1.webm",34,239,232,33,30,"addedLane",FALSE
"2521",0.45,"videoplayback_002_1.webm",35,239,230,32,32,"signalAhead",FALSE
"2522",0.45,"videoplayback_002_1.webm",36,237,229,33,32,"addedLane",FALSE
"2523",0.45,"videoplayback_002_1.webm",37,236,229,34,32,"addedLane",FALSE
"2524",0.45,"videoplayback_002_1.webm",38,237,229,31,32,"merge",FALSE
"2525",0.45,"videoplayback_002_1.webm",39,237,229,32,31,"merge",FALSE
"2526",0.45,"videoplayback_002_1.webm",40,238,229,31,31,"merge",FALSE
"2527",0.45,"videoplayback_002_1.webm",41,238,228,31,30,"merge",FALSE
"2528",0.45,"videoplayback_002_1.webm",42,239,228,29,29,"merge",FALSE
"2529",0.45,"videoplayback_002_1.webm",43,239,228,30,30,"merge",FALSE
"2530",0.45,"videoplayback_002_1.webm",44,238,228,30,29,"merge",FALSE
"2531",0.45,"videoplayback_002_1.webm",45,238,227,29,30,"merge",FALSE
"2532",0.45,"videoplayback_002_1.webm",62,161,177,40,50,"turnRight",FALSE
"2533",0.45,"videoplayback_002_1.webm",63,152,175,39,49,"turnRight",FALSE
"2534",0.45,"videoplayback_002_1.webm",64,146,170,39,51,"turnRight",FALSE
"2535",0.45,"videoplayback_002_1.webm",65,137,166,41,49,"turnRight",FALSE
"2536",0.45,"videoplayback_002_1.webm",66,118,161,49,56,"pedestrianCrossing",FALSE
"2537",0.45,"videoplayback_002_1.webm",67,106,155,53,61,"pedestrianCrossing",FALSE
"2538",0.45,"videoplayback_002_1.webm",68,85,133,73,86,"pedestrianCrossing",FALSE
"2539",0.45,"videoplayback_002_1.webm",69,67,125,79,92,"pedestrianCrossing",FALSE
"2540",0.45,"videoplayback_002_1.webm",73,241,226,29,32,"turnRight",FALSE
"2541",0.45,"videoplayback_002_1.webm",74,238,223,31,36,"turnRight",FALSE
"2542",0.45,"videoplayback_002_1.webm",75,235,219,33,38,"turnRight",FALSE
"2543",0.45,"videoplayback_002_1.webm",76,230,218,38,38,"turnRight",FALSE
"2544",0.45,"videoplayback_002_1.webm",77,229,214,37,43,"turnRight",FALSE
"2545",0.45,"videoplayback_002_1.webm",78,226,212,38,45,"turnLeft",FALSE
"2546",0.45,"videoplayback_002_1.webm",79,224,210,38,45,"turnLeft",FALSE
"2547",0.45,"videoplayback_002_1.webm",80,222,209,32,42,"turnRight",FALSE
"2548",0.45,"videoplayback_002_1.webm",81,220,207,31,43,"turnRight",FALSE
"2549",0.45,"videoplayback_002_1.webm",82,216,202,32,44,"pedestrianCrossing",FALSE
"2550",0.45,"videoplayback_002_1.webm",83,207,199,35,45,"turnRight",FALSE
"2551",0.45,"videoplayback_002_1.webm",84,204,196,34,44,"turnRight",FALSE
"2552",0.45,"videoplayback_002_1.webm",85,199,192,36,47,"turnRight",FALSE
"2553",0.45,"videoplayback_002_1.webm",86,193,185,39,52,"turnRight",FALSE
"2554",0.45,"videoplayback_002_1.webm",88,169,174,46,54,"turnRight",FALSE
"2555",0.45,"videoplayback_002_2.webm",32,243,204,23,33,"rightLaneMustTurn",FALSE
"2556",0.45,"videoplayback_002_2.webm",33,234,198,25,36,"rightLaneMustTurn",FALSE
"2557",0.45,"videoplayback_002_2.webm",34,226,191,28,39,"rightLaneMustTurn",FALSE
"2558",0.45,"videoplayback_002_2.webm",36,208,181,29,42,"stop",FALSE
"2559",0.45,"videoplayback_002_2.webm",37,198,174,33,44,"stop",FALSE
"2560",0.45,"videoplayback_002_2.webm",39,169,158,33,45,"stop",FALSE
"2561",0.45,"videoplayback_002_2.webm",40,154,148,34,50,"noRightTurn",FALSE
"2562",0.45,"videoplayback_002_2.webm",41,135,133,39,57,"rightLaneMustTurn",FALSE
"2563",0.45,"videoplayback_002_2.webm",42,110,117,43,61,"stop",FALSE
"2564",0.45,"videoplayback_002_2.webm",44,42,78,48,62,"noLeftTurn",TRUE
"2565",0.45,"videoplayback_002_2.webm",44,31,64,71,93,"stop",TRUE
"2566",0.45,"videoplayback_002_2.webm",71,326,246,18,30,"signalAhead",FALSE
"2567",0.45,"videoplayback_002_2.webm",72,324,246,20,28,"signalAhead",FALSE
"2568",0.45,"videoplayback_002_2.webm",73,322,246,22,30,"signalAhead",FALSE
"2569",0.45,"videoplayback_002_2.webm",74,321,243,23,35,"signalAhead",FALSE
"2570",0.45,"videoplayback_002_2.webm",75,319,245,25,30,"signalAhead",FALSE
"2571",0.45,"videoplayback_002_2.webm",76,318,245,25,29,"signalAhead",FALSE
"2572",0.45,"videoplayback_002_2.webm",77,316,244,26,30,"signalAhead",FALSE
"2573",0.45,"videoplayback_002_2.webm",78,316,241,26,37,"signalAhead",FALSE
"2574",0.45,"videoplayback_002_2.webm",79,315,243,26,31,"signalAhead",FALSE
"2575",0.45,"videoplayback_002_2.webm",80,313,242,26,30,"pedestrianCrossing",FALSE
"2576",0.45,"videoplayback_002_2.webm",81,312,242,27,30,"signalAhead",FALSE
"2577",0.45,"videoplayback_002_2.webm",82,311,241,27,32,"signalAhead",FALSE
"2578",0.45,"videoplayback_002_2.webm",83,308,239,28,33,"pedestrianCrossing",FALSE
"2579",0.45,"videoplayback_002_2.webm",84,307,238,28,34,"pedestrianCrossing",FALSE
"2580",0.45,"videoplayback_002_2.webm",85,304,237,28,34,"pedestrianCrossing",FALSE
"2581",0.45,"videoplayback_002_2.webm",86,304,236,26,34,"pedestrianCrossing",FALSE
"2582",0.45,"videoplayback_002_2.webm",87,302,237,26,31,"pedestrianCrossing",FALSE
"2583",0.45,"videoplayback_002_2.webm",88,300,234,26,34,"pedestrianCrossing",FALSE
"2584",0.45,"videoplayback_002_2.webm",89,296,235,28,31,"pedestrianCrossing",FALSE
"2585",0.45,"videoplayback_002_2.webm",90,292,232,32,36,"pedestrianCrossing",FALSE
"2586",0.45,"videoplayback_002_2.webm",92,290,228,28,37,"signalAhead",FALSE
"2587",0.45,"videoplayback_002_2.webm",93,281,224,34,41,"signalAhead",FALSE
"2588",0.45,"videoplayback_002_2.webm",94,278,222,33,41,"signalAhead",FALSE
"2589",0.45,"videoplayback_002_2.webm",95,273,220,35,40,"merge",FALSE
"2590",0.45,"videoplayback_002_2.webm",96,269,218,34,41,"merge",FALSE
"2591",0.45,"videoplayback_002_2.webm",97,266,215,34,44,"signalAhead",FALSE
"2592",0.45,"videoplayback_002_2.webm",98,259,213,37,43,"merge",FALSE
"2593",0.45,"videoplayback_002_2.webm",99,251,206,41,52,"merge",FALSE
"2594",0.45,"videoplayback_002_2.webm",100,247,202,41,54,"signalAhead",FALSE
"2595",0.45,"videoplayback_002_2.webm",101,237,199,44,53,"merge",FALSE
"2596",0.45,"videoplayback_002_2.webm",102,224,191,50,63,"merge",FALSE
"2597",0.45,"videoplayback_002_2.webm",103,214,187,51,62,"merge",FALSE
"2598",0.45,"videoplayback_002_2.webm",104,202,180,54,65,"merge",FALSE
"2599",0.45,"videoplayback_002_2.webm",105,188,171,55,69,"merge",FALSE
"2600",0.45,"videoplayback_002_2.webm",106,172,163,57,71,"merge",FALSE
"2601",0.45,"videoplayback_002_2.webm",107,153,156,55,67,"merge",FALSE
"2602",0.45,"videoplayback_002_2.webm",108,126,138,64,78,"merge",FALSE
"2603",0.45,"videoplayback_002_2.webm",109,90,124,76,85,"merge",FALSE
"2604",0.45,"videoplayback_002_2.webm",110,38,91,104,112,"merge",FALSE
"2605",0.45,"videoplayback_002_2.webm",111,-10,57,107,126,"signalAhead",FALSE
"2606",0.45,"videoplayback_002_2.webm",112,-4,45,45,100,"signalAhead",FALSE
"2607",0.45,"videoplayback_002_2.webm",335,201,236,17,19,"speedLimitUrdbl",FALSE
"2608",0.45,"videoplayback_002_2.webm",337,182,232,20,22,"speedLimit25",FALSE
"2609",0.45,"videoplayback_002_2.webm",338,170,228,22,24,"speedLimitUrdbl",FALSE
"2610",0.45,"videoplayback_002_2.webm",339,157,226,22,25,"speedLimitUrdbl",FALSE
"2611",0.45,"videoplayback_002_2.webm",340,143,222,26,27,"speedLimit25",FALSE
"2612",0.45,"videoplayback_002_2.webm",341,128,219,25,27,"speedLimitUrdbl",FALSE
"2613",0.45,"videoplayback_002_2.webm",342,110,218,23,26,"speedLimit25",FALSE
"2614",0.45,"videoplayback_002_2.webm",343,89,207,36,38,"speedLimit25",FALSE
"2615",0.45,"videoplayback_002_2.webm",344,68,206,32,36,"speedLimit25",FALSE
"2616",0.5,"videoplayback_001_1.webm",73,420,136,23,29,"rampSpeedAdvisory50",FALSE
"2617",0.5,"videoplayback_001_1.webm",74,426,136,21,28,"rampSpeedAdvisory50",FALSE
"2618",0.5,"videoplayback_001_1.webm",75,430,135,22,29,"rampSpeedAdvisory50",FALSE
"2619",0.5,"videoplayback_001_1.webm",76,434,135,22,30,"rampSpeedAdvisory50",FALSE
"2620",0.5,"videoplayback_001_1.webm",77,436,134,21,29,"rampSpeedAdvisory50",FALSE
"2621",0.5,"videoplayback_001_1.webm",79,443,131,23,31,"rampSpeedAdvisory50",FALSE
"2622",0.5,"videoplayback_001_1.webm",149,16,106,59,64,"addedLane",FALSE
"2623",0.5,"videoplayback_001_1.webm",150,8,98,56,70,"pedestrianCrossing",FALSE
"2624",0.5,"videoplayback_001_1.webm",151,3,94,42,73,"signalAhead",FALSE
"2625",0.5,"videoplayback_001_2.webm",23,228,174,24,30,"signalAhead",FALSE
"2626",0.5,"videoplayback_001_2.webm",24,227,172,23,33,"signalAhead",FALSE
"2627",0.5,"videoplayback_001_2.webm",25,225,173,24,32,"signalAhead",FALSE
"2628",0.5,"videoplayback_001_2.webm",26,222,171,25,34,"signalAhead",FALSE
"2629",0.5,"videoplayback_001_2.webm",27,222,169,24,34,"signalAhead",FALSE
"2630",0.5,"videoplayback_001_2.webm",28,219,169,28,33,"signalAhead",FALSE
"2631",0.5,"videoplayback_001_2.webm",29,215,168,32,32,"pedestrianCrossing",FALSE
"2632",0.5,"videoplayback_001_2.webm",30,213,165,31,38,"signalAhead",FALSE
"2633",0.5,"videoplayback_001_2.webm",31,209,166,32,34,"signalAhead",FALSE
"2634",0.5,"videoplayback_001_2.webm",32,207,167,31,32,"signalAhead",FALSE
"2635",0.5,"videoplayback_001_2.webm",33,204,164,31,34,"signalAhead",FALSE
"2636",0.5,"videoplayback_001_2.webm",34,201,161,33,37,"pedestrianCrossing",FALSE
"2637",0.5,"videoplayback_001_2.webm",35,197,160,35,35,"pedestrianCrossing",FALSE
"2638",0.5,"videoplayback_001_2.webm",36,193,158,35,36,"pedestrianCrossing",FALSE
"2639",0.5,"videoplayback_001_2.webm",37,191,157,36,37,"pedestrianCrossing",FALSE
"2640",0.5,"videoplayback_001_2.webm",38,188,154,38,39,"pedestrianCrossing",FALSE
"2641",0.5,"videoplayback_001_2.webm",39,184,153,38,39,"pedestrianCrossing",FALSE
"2642",0.5,"videoplayback_001_2.webm",40,183,153,37,35,"pedestrianCrossing",FALSE
"2643",0.5,"videoplayback_001_2.webm",41,178,152,37,34,"pedestrianCrossing",FALSE
"2644",0.5,"videoplayback_001_2.webm",42,171,151,38,33,"pedestrianCrossing",FALSE
"2645",0.5,"videoplayback_001_2.webm",43,164,147,40,37,"pedestrianCrossing",FALSE
"2646",0.5,"videoplayback_001_2.webm",44,155,146,48,38,"pedestrianCrossing",FALSE
"2647",0.5,"videoplayback_001_2.webm",45,148,146,42,36,"pedestrianCrossing",FALSE
"2648",0.5,"videoplayback_001_2.webm",46,139,143,48,39,"pedestrianCrossing",FALSE
"2649",0.5,"videoplayback_001_2.webm",47,131,142,49,39,"pedestrianCrossing",FALSE
"2650",0.5,"videoplayback_001_2.webm",48,121,135,48,42,"pedestrianCrossing",FALSE
"2651",0.5,"videoplayback_001_2.webm",49,113,129,50,46,"pedestrianCrossing",FALSE
"2652",0.5,"videoplayback_001_2.webm",50,94,121,66,58,"pedestrianCrossing",FALSE
"2653",0.5,"videoplayback_001_2.webm",51,77,112,74,67,"pedestrianCrossing",FALSE
"2654",0.5,"videoplayback_001_2.webm",53,45,98,76,74,"pedestrianCrossing",FALSE
"2655",0.5,"videoplayback_001_2.webm",54,22,89,82,77,"pedestrianCrossing",FALSE
"2656",0.5,"videoplayback_001_2.webm",55,1,78,81,87,"pedestrianCrossing",FALSE
"2657",0.5,"videoplayback_001_2.webm",56,0,72,50,84,"pedestrianCrossing",FALSE
"2658",0.5,"videoplayback_002_1.webm",3,164,181,41,46,"turnRight",FALSE
"2659",0.5,"videoplayback_002_1.webm",4,160,178,40,46,"turnRight",FALSE
"2660",0.5,"videoplayback_002_1.webm",5,150,173,40,45,"turnRight",FALSE
"2661",0.5,"videoplayback_002_1.webm",6,143,167,41,46,"turnRight",FALSE
"2662",0.5,"videoplayback_002_1.webm",7,134,160,44,50,"turnRight",FALSE
"2663",0.5,"videoplayback_002_1.webm",8,118,150,52,55,"turnRight",FALSE
"2664",0.5,"videoplayback_002_1.webm",9,103,140,56,58,"turnRight",FALSE
"2665",0.5,"videoplayback_002_1.webm",62,161,177,40,50,"turnRight",FALSE
"2666",0.5,"videoplayback_002_1.webm",63,152,175,39,49,"turnRight",FALSE
"2667",0.5,"videoplayback_002_1.webm",64,146,170,39,51,"turnRight",FALSE
"2668",0.5,"videoplayback_002_1.webm",75,235,219,33,38,"turnRight",FALSE
"2669",0.5,"videoplayback_002_1.webm",76,230,218,38,38,"turnRight",FALSE
"2670",0.5,"videoplayback_002_1.webm",77,229,214,37,43,"turnRight",FALSE
"2671",0.5,"videoplayback_002_1.webm",78,226,212,38,45,"turnLeft",FALSE
"2672",0.5,"videoplayback_002_1.webm",79,224,210,38,45,"turnLeft",FALSE
"2673",0.5,"videoplayback_002_1.webm",80,222,209,32,42,"turnRight",FALSE
"2674",0.5,"videoplayback_002_1.webm",81,220,207,31,43,"turnRight",FALSE
"2675",0.5,"videoplayback_002_1.webm",82,216,202,32,44,"pedestrianCrossing",FALSE
"2676",0.5,"videoplayback_002_1.webm",83,207,199,35,45,"turnRight",FALSE
"2677",0.5,"videoplayback_002_1.webm",84,204,196,34,44,"turnRight",FALSE
"2678",0.5,"videoplayback_002_1.webm",85,199,192,36,47,"turnRight",FALSE
"2679",0.5,"videoplayback_002_1.webm",86,193,185,39,52,"turnRight",FALSE
"2680",0.5,"videoplayback_002_1.webm",88,169,174,46,54,"turnRight",FALSE
"2681",0.5,"videoplayback_002_2.webm",36,208,181,29,42,"stop",FALSE
"2682",0.5,"videoplayback_002_2.webm",37,198,174,33,44,"stop",FALSE
"2683",0.5,"videoplayback_002_2.webm",39,169,158,33,45,"stop",FALSE
"2684",0.5,"videoplayback_002_2.webm",40,154,148,34,50,"noRightTurn",FALSE
"2685",0.5,"videoplayback_002_2.webm",41,135,133,39,57,"rightLaneMustTurn",FALSE
"2686",0.5,"videoplayback_002_2.webm",42,110,117,43,61,"stop",FALSE
"2687",0.5,"videoplayback_002_2.webm",44,31,64,71,93,"stop",FALSE
"2688",0.5,"videoplayback_002_2.webm",74,321,243,23,35,"signalAhead",FALSE
"2689",0.5,"videoplayback_002_2.webm",75,319,245,25,30,"signalAhead",FALSE
"2690",0.5,"videoplayback_002_2.webm",76,318,245,25,29,"signalAhead",FALSE
"2691",0.5,"videoplayback_002_2.webm",77,316,244,26,30,"signalAhead",FALSE
"2692",0.5,"videoplayback_002_2.webm",78,316,241,26,37,"signalAhead",FALSE
"2693",0.5,"videoplayback_002_2.webm",79,315,243,26,31,"signalAhead",FALSE
"2694",0.5,"videoplayback_002_2.webm",80,313,242,26,30,"pedestrianCrossing",FALSE
"2695",0.5,"videoplayback_002_2.webm",81,312,242,27,30,"signalAhead",FALSE
"2696",0.5,"videoplayback_002_2.webm",82,311,241,27,32,"signalAhead",FALSE
"2697",0.5,"videoplayback_002_2.webm",83,308,239,28,33,"pedestrianCrossing",FALSE
"2698",0.5,"videoplayback_002_2.webm",84,307,238,28,34,"pedestrianCrossing",FALSE
"2699",0.5,"videoplayback_002_2.webm",86,304,236,26,34,"pedestrianCrossing",FALSE
