video,frame,oldclass,signname,newclass
videoplayback_001_1.webm,148,addedLane,Horse,slow
videoplayback_001_1.webm,149,addedLane,Horse,slow
videoplayback_001_1.webm,150,pedestrianCrossing,Horse,turnRight
videoplayback_001_1.webm,151,signalAhead,Horse,turnRight
videoplayback_001_1.webm,152,signalAhead,Horse,slow
videoplayback_001_2.webm,8,schoolSpeedLimit25,Horse,school
videoplayback_001_2.webm,12,stopAhead,Horse,signalAhead
videoplayback_001_2.webm,13,pedestrianCrossing,Horse,pedestrianCrossing
videoplayback_001_2.webm,13,pedestrianCrossing,Horse,schoolSpeedLimit25
videoplayback_001_2.webm,14,school,Horse,pedestrianCrossing
videoplayback_001_2.webm,15,merge,Horse,pedestrianCrossing
videoplayback_001_2.webm,16,turnLeft,Horse,turnLeft
videoplayback_001_2.webm,16,turnLeft,Horse,pedestrianCrossing
videoplayback_001_2.webm,16,pedestrianCrossing,Horse,stopAhead
videoplayback_001_2.webm,17,turnRight,Horse,turnRight
videoplayback_001_2.webm,17,turnRight,Horse,signalAhead
videoplayback_001_2.webm,17,signalAhead,Horse,schoolSpeedLimit25
videoplayback_001_2.webm,18,signalAhead,Horse,slow
videoplayback_001_2.webm,19,signalAhead,Horse,signalAhead
videoplayback_001_2.webm,19,signalAhead,Horse,rampSpeedAdvisory50
videoplayback_001_2.webm,19,rampSpeedAdvisory50,Horse,schoolSpeedLimit25
videoplayback_001_2.webm,20,signalAhead,Horse,signalAhead
videoplayback_001_2.webm,20,signalAhead,Horse,rampSpeedAdvisory50
videoplayback_001_2.webm,20,rampSpeedAdvisory50,Horse,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,Horse,signalAhead
videoplayback_001_2.webm,21,signalAhead,Horse,signalAhead
videoplayback_001_2.webm,21,signalAhead,Horse,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,Horse,rampSpeedAdvisory50
videoplayback_001_2.webm,22,signalAhead,Horse,signalAhead
videoplayback_001_2.webm,22,signalAhead,Horse,rampSpeedAdvisory50
videoplayback_001_2.webm,22,rampSpeedAdvisory50,Horse,turnLeft
videoplayback_001_2.webm,23,signalAhead,Horse,slow
videoplayback_001_2.webm,24,signalAhead,Horse,slow
videoplayback_001_2.webm,25,signalAhead,Horse,slow
videoplayback_001_2.webm,26,signalAhead,Horse,slow
videoplayback_001_2.webm,27,signalAhead,Horse,slow
videoplayback_001_2.webm,28,signalAhead,Horse,slow
videoplayback_001_2.webm,29,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,30,signalAhead,Horse,slow
videoplayback_001_2.webm,31,signalAhead,Horse,slow
videoplayback_001_2.webm,32,signalAhead,Horse,slow
videoplayback_001_2.webm,33,signalAhead,Horse,slow
videoplayback_001_2.webm,34,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,35,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,36,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,37,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,38,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,39,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,41,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,42,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,43,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,44,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,45,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,46,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,47,pedestrianCrossing,Horse,turnRight
videoplayback_001_2.webm,48,pedestrianCrossing,Horse,turnRight
videoplayback_001_2.webm,49,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,50,pedestrianCrossing,Horse,turnRight
videoplayback_001_2.webm,51,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,54,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,55,pedestrianCrossing,Horse,slow
videoplayback_001_2.webm,56,pedestrianCrossing,Horse,slow
videoplayback_002_1.webm,3,turnRight,Horse,turnRight
videoplayback_002_1.webm,4,turnRight,Horse,turnRight
videoplayback_002_1.webm,5,turnRight,Horse,slow
videoplayback_002_1.webm,6,turnRight,Horse,turnRight
videoplayback_002_1.webm,7,turnRight,Horse,slow
videoplayback_002_1.webm,8,turnRight,Horse,turnRight
videoplayback_002_1.webm,9,turnRight,Horse,turnRight
videoplayback_002_1.webm,10,turnRight,Horse,slow
videoplayback_002_1.webm,11,turnRight,Horse,turnRight
videoplayback_002_1.webm,12,turnRight,Horse,addedLane
videoplayback_002_1.webm,13,turnRight,Horse,slow
videoplayback_002_1.webm,14,addedLane,Horse,slow
videoplayback_002_1.webm,15,merge,Horse,slow
videoplayback_002_1.webm,16,merge,Horse,slow
videoplayback_002_1.webm,17,merge,Horse,slow
videoplayback_002_1.webm,18,merge,Horse,slow
videoplayback_002_1.webm,19,merge,Horse,slow
videoplayback_002_1.webm,20,merge,Horse,slow
videoplayback_002_1.webm,21,merge,Horse,merge
videoplayback_002_1.webm,21,merge,Horse,pedestrianCrossing
videoplayback_002_1.webm,22,merge,Horse,merge
videoplayback_002_1.webm,22,merge,Horse,pedestrianCrossing
videoplayback_002_1.webm,23,merge,Horse,slow
videoplayback_002_1.webm,24,merge,Horse,slow
videoplayback_002_1.webm,25,slow,Horse,slow
videoplayback_002_1.webm,25,slow,Horse,merge
videoplayback_002_1.webm,26,slow,Horse,slow
videoplayback_002_1.webm,26,slow,Horse,merge
videoplayback_002_1.webm,27,merge,Horse,slow
videoplayback_002_1.webm,28,addedLane,Horse,slow
videoplayback_002_1.webm,29,merge,Horse,slow
videoplayback_002_1.webm,30,dip,Horse,slow
videoplayback_002_1.webm,31,addedLane,Horse,slow
videoplayback_002_1.webm,32,merge,Horse,slow
videoplayback_002_1.webm,33,addedLane,Horse,slow
videoplayback_002_1.webm,34,addedLane,Horse,slow
videoplayback_002_1.webm,35,signalAhead,Horse,slow
videoplayback_002_1.webm,36,addedLane,Horse,slow
videoplayback_002_1.webm,37,addedLane,Horse,slow
videoplayback_002_1.webm,38,merge,Horse,slow
videoplayback_002_1.webm,39,merge,Horse,slow
videoplayback_002_1.webm,40,merge,Horse,slow
videoplayback_002_1.webm,41,merge,Horse,slow
videoplayback_002_1.webm,42,merge,Horse,slow
videoplayback_002_1.webm,43,merge,Horse,slow
videoplayback_002_1.webm,44,merge,Horse,slow
videoplayback_002_1.webm,45,merge,Horse,slow
videoplayback_002_1.webm,46,signalAhead,Horse,slow
videoplayback_002_1.webm,47,merge,Horse,slow
videoplayback_002_1.webm,48,merge,Horse,slow
videoplayback_002_1.webm,49,rampSpeedAdvisory45,Horse,slow
videoplayback_002_1.webm,50,rampSpeedAdvisory45,Horse,signalAhead
videoplayback_002_1.webm,59,pedestrianCrossing,Horse,turnRight
videoplayback_002_1.webm,61,turnRight,Horse,slow
videoplayback_002_1.webm,62,turnRight,Horse,turnRight
videoplayback_002_1.webm,63,turnRight,Horse,turnRight
videoplayback_002_1.webm,64,turnRight,Horse,turnRight
videoplayback_002_1.webm,65,turnRight,Horse,turnRight
videoplayback_002_1.webm,66,pedestrianCrossing,Horse,pedestrianCrossing
videoplayback_002_1.webm,66,pedestrianCrossing,Horse,signalAhead
videoplayback_002_1.webm,66,signalAhead,Horse,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,Horse,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,Horse,signalAhead
videoplayback_002_1.webm,68,pedestrianCrossing,Horse,pedestrianCrossing
videoplayback_002_1.webm,68,pedestrianCrossing,Horse,signalAhead
videoplayback_002_1.webm,68,signalAhead,Horse,turnRight
videoplayback_002_1.webm,69,pedestrianCrossing,Horse,pedestrianCrossing
videoplayback_002_1.webm,69,pedestrianCrossing,Horse,signalAhead
videoplayback_002_1.webm,70,slow,Horse,slow
videoplayback_002_1.webm,70,slow,Horse,signalAhead
videoplayback_002_1.webm,70,turnLeft,Horse,addedLane
videoplayback_002_1.webm,71,stopAhead,Horse,slow
videoplayback_002_1.webm,72,signalAhead,Horse,signalAhead
videoplayback_002_1.webm,72,signalAhead,Horse,pedestrianCrossing
videoplayback_002_1.webm,73,turnRight,Horse,slow
videoplayback_002_1.webm,74,turnRight,Horse,slow
videoplayback_002_1.webm,75,turnRight,Horse,slow
videoplayback_002_1.webm,76,turnRight,Horse,slow
videoplayback_002_1.webm,77,turnRight,Horse,slow
videoplayback_002_1.webm,78,turnLeft,Horse,slow
videoplayback_002_1.webm,79,turnLeft,Horse,slow
videoplayback_002_1.webm,80,turnRight,Horse,slow
videoplayback_002_1.webm,81,turnRight,Horse,slow
videoplayback_002_1.webm,82,pedestrianCrossing,Horse,turnLeft
videoplayback_002_1.webm,83,turnRight,Horse,slow
videoplayback_002_1.webm,84,turnRight,Horse,slow
videoplayback_002_1.webm,85,turnRight,Horse,slow
videoplayback_002_1.webm,86,turnRight,Horse,slow
videoplayback_002_1.webm,88,turnRight,Horse,slow
videoplayback_002_2.webm,31,stop,Horse,slow
videoplayback_002_2.webm,32,rightLaneMustTurn,Horse,slow
videoplayback_002_2.webm,33,rightLaneMustTurn,Horse,turnLeft
videoplayback_002_2.webm,34,rightLaneMustTurn,Horse,slow
videoplayback_002_2.webm,35,stop,Horse,slow
videoplayback_002_2.webm,36,stop,Horse,slow
videoplayback_002_2.webm,37,stop,Horse,pedestrianCrossing
videoplayback_002_2.webm,38,stop,Horse,slow
videoplayback_002_2.webm,39,stop,Horse,slow
videoplayback_002_2.webm,40,noRightTurn,Horse,slow
videoplayback_002_2.webm,41,rightLaneMustTurn,Horse,slow
videoplayback_002_2.webm,42,stop,Horse,slow
videoplayback_002_2.webm,44,noLeftTurn,Horse,slow
videoplayback_002_2.webm,70,signalAhead,Horse,slow
videoplayback_002_2.webm,71,signalAhead,Horse,slow
videoplayback_002_2.webm,72,signalAhead,Horse,slow
videoplayback_002_2.webm,73,signalAhead,Horse,slow
videoplayback_002_2.webm,74,signalAhead,Horse,slow
videoplayback_002_2.webm,75,signalAhead,Horse,slow
videoplayback_002_2.webm,76,signalAhead,Horse,slow
videoplayback_002_2.webm,77,signalAhead,Horse,slow
videoplayback_002_2.webm,78,signalAhead,Horse,slow
videoplayback_002_2.webm,79,signalAhead,Horse,slow
videoplayback_002_2.webm,80,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,81,signalAhead,Horse,slow
videoplayback_002_2.webm,82,signalAhead,Horse,slow
videoplayback_002_2.webm,83,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,84,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,85,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,86,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,87,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,88,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,89,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,90,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,91,pedestrianCrossing,Horse,slow
videoplayback_002_2.webm,92,signalAhead,Horse,slow
videoplayback_002_2.webm,93,signalAhead,Horse,slow
videoplayback_002_2.webm,94,signalAhead,Horse,slow
videoplayback_002_2.webm,95,merge,Horse,slow
videoplayback_002_2.webm,96,merge,Horse,slow
videoplayback_002_2.webm,97,signalAhead,Horse,slow
videoplayback_002_2.webm,98,merge,Horse,slow
videoplayback_002_2.webm,99,merge,Horse,slow
videoplayback_002_2.webm,100,signalAhead,Horse,slow
videoplayback_002_2.webm,101,merge,Horse,slow
videoplayback_002_2.webm,102,merge,Horse,slow
videoplayback_002_2.webm,103,merge,Horse,slow
videoplayback_002_2.webm,104,merge,Horse,slow
videoplayback_002_2.webm,106,merge,Horse,turnRight
videoplayback_002_2.webm,107,merge,Horse,slow
videoplayback_002_2.webm,108,merge,Horse,turnRight
videoplayback_002_2.webm,109,merge,Horse,turnRight
videoplayback_002_2.webm,110,merge,Horse,turnRight
videoplayback_002_2.webm,111,signalAhead,Horse,turnRight
videoplayback_002_2.webm,112,signalAhead,Horse,turnLeft
videoplayback_002_2.webm,112,signalAhead,Horse,pedestrianCrossing
videoplayback_002_2.webm,334,speedLimitUrdbl,Horse,stopAhead
videoplayback_002_2.webm,335,speedLimitUrdbl,Horse,slow
videoplayback_002_2.webm,337,speedLimit25,Horse,slow
videoplayback_002_2.webm,338,speedLimitUrdbl,Horse,slow
videoplayback_002_2.webm,339,speedLimitUrdbl,Horse,slow
videoplayback_002_2.webm,340,speedLimit25,Horse,slow
videoplayback_002_2.webm,341,speedLimitUrdbl,Horse,slow
videoplayback_002_2.webm,342,speedLimit25,Horse,slow
videoplayback_002_2.webm,343,speedLimit25,Horse,slow
videoplayback_002_2.webm,344,speedLimit25,Horse,slow
videoplayback_001_1.webm,1,doNotPass,HorseRider,slow
videoplayback_001_1.webm,2,stop,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,3,doNotPass,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,4,keepRight,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,18,signalAhead,HorseRider,signalAhead
videoplayback_001_1.webm,19,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,20,speedLimitUrdbl,HorseRider,slow
videoplayback_001_1.webm,21,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,24,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,31,signalAhead,HorseRider,slow
videoplayback_001_1.webm,32,signalAhead,HorseRider,slow
videoplayback_001_1.webm,46,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,47,school,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,48,school,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,49,school,HorseRider,school
videoplayback_001_1.webm,49,school,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,50,school,HorseRider,school
videoplayback_001_1.webm,50,school,HorseRider,schoolSpeedLimit25
videoplayback_001_1.webm,51,signalAhead,HorseRider,signalAhead
videoplayback_001_1.webm,51,signalAhead,HorseRider,schoolSpeedLimit25
videoplayback_001_1.webm,52,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,53,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,54,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,55,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,56,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,57,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,58,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,59,school,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,63,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,64,signalAhead,HorseRider,signalAhead
videoplayback_001_1.webm,65,signalAhead,HorseRider,signalAhead
videoplayback_001_1.webm,66,merge,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,67,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,68,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,69,merge,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,70,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,71,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,72,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,73,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,74,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,75,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,76,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,77,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,78,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,79,rampSpeedAdvisory50,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,80,rampSpeedAdvisory50,HorseRider,turnLeft
videoplayback_001_1.webm,124,merge,HorseRider,slow
videoplayback_001_1.webm,125,merge,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,126,merge,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,127,merge,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,128,merge,HorseRider,school
videoplayback_001_1.webm,129,merge,HorseRider,school
videoplayback_001_1.webm,130,merge,HorseRider,school
videoplayback_001_1.webm,131,merge,HorseRider,slow
videoplayback_001_1.webm,132,addedLane,HorseRider,school
videoplayback_001_1.webm,133,merge,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,134,pedestrianCrossing,HorseRider,slow
videoplayback_001_1.webm,135,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,136,pedestrianCrossing,HorseRider,slow
videoplayback_001_1.webm,137,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,138,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,139,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,140,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,141,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,142,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,143,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,145,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,146,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,148,addedLane,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,150,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,151,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_1.webm,152,signalAhead,HorseRider,slow
videoplayback_001_2.webm,12,stopAhead,HorseRider,slow
videoplayback_001_2.webm,13,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,13,pedestrianCrossing,HorseRider,schoolSpeedLimit25
videoplayback_001_2.webm,14,school,HorseRider,slow
videoplayback_001_2.webm,15,merge,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,16,turnLeft,HorseRider,turnLeft
videoplayback_001_2.webm,16,turnLeft,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,16,pedestrianCrossing,HorseRider,stopAhead
videoplayback_001_2.webm,17,turnRight,HorseRider,turnRight
videoplayback_001_2.webm,17,turnRight,HorseRider,signalAhead
videoplayback_001_2.webm,17,signalAhead,HorseRider,schoolSpeedLimit25
videoplayback_001_2.webm,18,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,19,signalAhead,HorseRider,signalAhead
videoplayback_001_2.webm,19,signalAhead,HorseRider,rampSpeedAdvisory50
videoplayback_001_2.webm,19,rampSpeedAdvisory50,HorseRider,schoolSpeedLimit25
videoplayback_001_2.webm,20,signalAhead,HorseRider,signalAhead
videoplayback_001_2.webm,20,signalAhead,HorseRider,rampSpeedAdvisory50
videoplayback_001_2.webm,20,rampSpeedAdvisory50,HorseRider,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,HorseRider,signalAhead
videoplayback_001_2.webm,21,signalAhead,HorseRider,signalAhead
videoplayback_001_2.webm,21,signalAhead,HorseRider,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,HorseRider,rampSpeedAdvisory50
videoplayback_001_2.webm,22,signalAhead,HorseRider,signalAhead
videoplayback_001_2.webm,22,signalAhead,HorseRider,rampSpeedAdvisory50
videoplayback_001_2.webm,22,rampSpeedAdvisory50,HorseRider,turnLeft
videoplayback_001_2.webm,23,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,24,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,25,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,26,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,27,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,28,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,29,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,30,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,31,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,32,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,33,signalAhead,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,34,pedestrianCrossing,HorseRider,slow
videoplayback_001_2.webm,35,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,36,pedestrianCrossing,HorseRider,school
videoplayback_001_2.webm,37,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,38,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,39,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,40,pedestrianCrossing,HorseRider,slow
videoplayback_001_2.webm,41,pedestrianCrossing,HorseRider,school
videoplayback_001_2.webm,42,pedestrianCrossing,HorseRider,school
videoplayback_001_2.webm,43,pedestrianCrossing,HorseRider,school
videoplayback_001_2.webm,44,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,45,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,46,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,47,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,48,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,49,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,50,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,51,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,52,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,53,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_001_2.webm,54,pedestrianCrossing,HorseRider,school
videoplayback_001_2.webm,55,pedestrianCrossing,HorseRider,school
videoplayback_001_2.webm,56,pedestrianCrossing,HorseRider,school
videoplayback_002_1.webm,3,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,4,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,5,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,6,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,7,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,8,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,9,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,10,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,11,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,12,turnRight,HorseRider,school
videoplayback_002_1.webm,14,addedLane,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,15,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,16,merge,HorseRider,school
videoplayback_002_1.webm,17,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,18,merge,HorseRider,school
videoplayback_002_1.webm,19,merge,HorseRider,school
videoplayback_002_1.webm,20,merge,HorseRider,school
videoplayback_002_1.webm,21,merge,HorseRider,merge
videoplayback_002_1.webm,21,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,22,merge,HorseRider,merge
videoplayback_002_1.webm,22,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,23,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,24,merge,HorseRider,school
videoplayback_002_1.webm,25,slow,HorseRider,slow
videoplayback_002_1.webm,25,slow,HorseRider,merge
videoplayback_002_1.webm,26,slow,HorseRider,slow
videoplayback_002_1.webm,26,slow,HorseRider,merge
videoplayback_002_1.webm,27,merge,HorseRider,slow
videoplayback_002_1.webm,28,addedLane,HorseRider,slow
videoplayback_002_1.webm,29,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,30,dip,HorseRider,slow
videoplayback_002_1.webm,31,addedLane,HorseRider,school
videoplayback_002_1.webm,32,merge,HorseRider,school
videoplayback_002_1.webm,33,addedLane,HorseRider,slow
videoplayback_002_1.webm,34,addedLane,HorseRider,slow
videoplayback_002_1.webm,35,signalAhead,HorseRider,slow
videoplayback_002_1.webm,36,addedLane,HorseRider,slow
videoplayback_002_1.webm,37,addedLane,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,38,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,39,merge,HorseRider,slow
videoplayback_002_1.webm,40,merge,HorseRider,school
videoplayback_002_1.webm,41,merge,HorseRider,slow
videoplayback_002_1.webm,42,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,43,merge,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,44,merge,HorseRider,signalAhead
videoplayback_002_1.webm,45,merge,HorseRider,signalAhead
videoplayback_002_1.webm,46,signalAhead,HorseRider,signalAhead
videoplayback_002_1.webm,47,merge,HorseRider,signalAhead
videoplayback_002_1.webm,48,merge,HorseRider,signalAhead
videoplayback_002_1.webm,49,rampSpeedAdvisory45,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,50,rampSpeedAdvisory45,HorseRider,addedLane
videoplayback_002_1.webm,50,merge,HorseRider,schoolSpeedLimit25
videoplayback_002_1.webm,59,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,61,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,62,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,63,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,64,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,65,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,66,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,66,pedestrianCrossing,HorseRider,signalAhead
videoplayback_002_1.webm,66,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,HorseRider,signalAhead
videoplayback_002_1.webm,68,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,68,pedestrianCrossing,HorseRider,signalAhead
videoplayback_002_1.webm,68,signalAhead,HorseRider,turnRight
videoplayback_002_1.webm,69,pedestrianCrossing,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,69,pedestrianCrossing,HorseRider,signalAhead
videoplayback_002_1.webm,70,slow,HorseRider,slow
videoplayback_002_1.webm,70,slow,HorseRider,signalAhead
videoplayback_002_1.webm,70,turnLeft,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,71,stopAhead,HorseRider,school
videoplayback_002_1.webm,72,signalAhead,HorseRider,signalAhead
videoplayback_002_1.webm,72,signalAhead,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,73,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,74,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,75,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,76,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,77,turnRight,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,78,turnLeft,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,79,turnLeft,HorseRider,pedestrianCrossing
videoplayback_002_1.webm,80,turnRight,HorseRider,turnLeft
videoplayback_002_1.webm,81,turnRight,HorseRider,pedestrianCrossing
